cv_id,tier,template,domain,model,model_name,extraction,pydantic_valid,error,time_s,extraction_time_s,total_pipeline_time_s,extracted_chars,full_name,email,location,seniority_level,primary_domain,years_of_experience,has_github,has_linkedin,skills_exact_f1,skills_partial_f1,skills_combined_f1,skills_mrr,experience_companies_f1,experience_titles_f1,education_institutions_f1,education_degrees_f1
3723,T2,T2_sidebar_photo,mobile,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,3.78,0.01,3.79,1439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.588,0.588,0.588,0.2,0.0,0.0,0.0,0.0
3747,T2,T2_sidebar_photo,mobile,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,1.16,0.01,1.17,1328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4725,T2,T2_sidebar_photo,mobile,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,2.77,0.01,2.78,1402,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.513,0.564,0.538,0.5,0.0,0.0,0.0,0.0
3249,T2,T2_sidebar_photo,product_management,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,1.36,0.01,1.37,1736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3981,T2,T2_sidebar_photo,product_management,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,3.09,0.01,3.1,1699,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.556,0.556,0.556,1.0,0.0,0.0,0.0,0.0
2697,T2,T2_sidebar_photo,product_management,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,5.02,0.01,5.03,1808,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4023,T2,T2_sidebar_photo,qa_testing,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,5.25,0.01,5.26,1784,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.556,0.556,0.556,0.111,0.0,0.0,0.0,0.0
3597,T2,T2_sidebar_photo,qa_testing,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,3.59,0.01,3.6,1641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.556,0.556,0.556,0.333,0.0,0.0,0.0,0.0
2577,T2,T2_sidebar_photo,qa_testing,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,3.48,0.01,3.49,1291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.563,0.563,0.563,0.25,0.0,0.0,0.0,0.0
2586,T2,T2_sidebar_right,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,2.14,0.01,2.15,1836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2952,T2,T2_sidebar_right,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,"PydanticError: 1 validation error for CVSchema
  Invalid JSON: EOF while parsing a string at line 1 column 13153 [type=json_invalid, input_value='{""projects"": [{""name"": ""..."": ""https://github.com",39.19,0.01,39.2,2232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4236,T2,T2_sidebar_right,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,6.08,0.01,6.09,1799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.875,0.875,0.875,1.0,0.0,0.0,0.0,0.0
3528,T2,T2_sidebar_right,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,5.29,0.01,5.3,1349,0.0,0.0,0.0,0.0,0.0,0.984,1.0,0.0,0.863,0.863,0.863,1.0,0.0,0.0,0.0,0.0
4692,T2,T2_sidebar_right,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,1.57,0.01,1.58,1519,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4128,T2,T2_sidebar_right,cybersecurity,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,2.21,0.01,2.22,1565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.0
3156,T2,T2_sidebar_right,cybersecurity,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,5.39,0.01,5.4,1671,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.878,0.878,0.878,0.5,0.0,0.0,0.0,0.0
4008,T2,T2_sidebar_right,cybersecurity,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,3.3,0.01,3.31,2076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3588,T2,T2_sidebar_right,cybersecurity,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,1.29,0.01,1.3,1800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2556,T2,T2_sidebar_right,data_science,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,6.29,0.01,6.3,1228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.944,0.944,0.944,1.0,0.0,0.0,0.0,0.0
2772,T2,T2_sidebar_right,data_science,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,5.05,0.01,5.06,1680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.902,0.902,0.902,1.0,0.0,0.0,0.0,0.0
3978,T2,T2_sidebar_right,data_science,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,5.29,0.01,5.3,1938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.863,0.863,0.863,0.5,0.0,0.0,0.0,0.0
3132,T2,T2_sidebar_right,data_science,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,4.78,0.01,4.79,887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.857,0.857,0.857,1.0,0.0,0.0,0.0,0.0
3336,T2,T2_sidebar_right,data_science,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,2.51,0.01,2.52,1762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.667,0.0,0.0
3390,T2,T2_sidebar_right,design,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,2.07,0.01,2.08,2048,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4218,T2,T2_sidebar_right,design,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,3.71,0.01,3.72,1517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.848,0.848,0.848,0.5,0.0,0.0,0.0,0.0
2616,T2,T2_sidebar_right,design,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,5.76,0.01,5.77,1604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,1.0,0.0,0.0,0.0,0.0
4734,T2,T2_sidebar_right,devops,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,1.56,0.01,1.57,1842,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4662,T2,T2_sidebar_right,devops,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,5.24,0.01,5.25,1416,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.836,0.873,0.855,1.0,0.0,0.0,0.0,0.0
4764,T2,T2_sidebar_right,devops,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,2.14,0.01,2.15,2497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3540,T2,T2_sidebar_right,devops,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,4.48,0.01,4.49,1414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.857,0.833,0.333,0.0,0.0,0.0,0.0
4038,T2,T2_sidebar_right,devops,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,7.1,0.01,7.11,2477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.87,0.87,1.0,0.0,0.0,0.0,0.0
3192,T2,T2_sidebar_right,frontend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,2.9,0.01,2.91,1945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.952,0.952,0.952,1.0,0.0,0.0,0.0,0.0
2514,T2,T2_sidebar_right,frontend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,3.39,0.01,3.4,2283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.894,0.894,0.894,0.5,0.0,0.0,0.0,0.0
4152,T2,T2_sidebar_right,frontend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,5.55,0.01,5.56,1645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.783,0.783,0.783,0.5,0.0,0.0,0.0,0.0
2646,T2,T2_sidebar_right,frontend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,2.94,0.01,2.95,1522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.878,0.878,0.878,1.0,0.0,0.0,0.0,0.0
4296,T2,T2_sidebar_right,frontend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,6.29,0.01,6.3,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3102,T2,T2_sidebar_right,frontend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,5.9,0.01,5.91,1646,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.87,0.87,0.87,1.0,0.0,0.0,0.0,0.0
2502,T2,T2_sidebar_right,general_it,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,4.37,0.01,4.38,1454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.914,0.914,0.914,1.0,0.0,0.0,0.0,0.0
3780,T2,T2_sidebar_right,general_it,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,6.75,0.01,6.76,1585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.78,0.78,1.0,0.0,0.0,0.0,0.0
2760,T2,T2_sidebar_right,general_it,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,1.93,0.01,1.94,1939,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3306,T2,T2_sidebar_right,mobile,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,2.16,0.01,2.17,2028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4860,T2,T2_sidebar_right,mobile,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,6.19,0.01,6.2,1622,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.913,0.913,0.913,1.0,0.0,0.0,0.0,0.0
4926,T2,T2_sidebar_right,mobile,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,2.94,0.01,2.95,1727,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.884,0.884,0.884,1.0,0.0,0.0,0.0,0.0
4704,T2,T2_sidebar_right,mobile,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,2.97,0.01,2.98,1426,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.93,0.93,0.93,1.0,0.0,0.0,0.0,0.0
3402,T2,T2_sidebar_right,mobile,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,2.07,0.01,2.08,1890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4356,T2,T2_sidebar_right,product_management,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,5.77,0.01,5.78,1608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.95,0.95,0.95,1.0,0.0,0.0,0.0,0.0
3384,T2,T2_sidebar_right,product_management,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,5.49,0.01,5.5,1018,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.872,0.872,0.872,1.0,0.0,0.0,0.0,0.0
4122,T2,T2_sidebar_right,product_management,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,6.74,0.01,6.75,1401,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.905,0.905,0.905,1.0,0.0,0.0,0.0,0.0
3948,T2,T2_sidebar_right,product_management,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,4.64,0.01,4.65,1690,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.844,0.844,0.844,1.0,0.0,0.0,0.0,0.0
2562,T2,T2_sidebar_right,qa_testing,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,1.81,0.01,1.82,1861,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2628,T2,T2_sidebar_right,qa_testing,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,5.11,0.01,5.12,948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.96,0.96,0.96,1.0,0.0,0.0,0.0,0.0
2650,T2,T2_sidebar_timeline,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,5.99,0.01,6.0,1273,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.875,0.875,0.875,1.0,0.0,0.0,0.0,0.0
4684,T2,T2_sidebar_timeline,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,10.45,0.01,10.46,2213,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.98,0.98,0.98,1.0,0.0,0.0,0.0,0.0
3160,T2,T2_sidebar_timeline,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,5.54,0.01,5.55,1139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.936,0.936,0.936,1.0,0.0,0.0,0.0,0.0
2560,T2,T2_sidebar_timeline,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,8.55,0.01,8.56,1203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.96,0.96,1.0,0.0,0.0,0.0,0.0
3442,T2,T2_sidebar_timeline,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,5.92,0.01,5.93,1744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.947,0.947,0.947,1.0,0.0,0.0,0.0,0.0
4978,T2,T2_sidebar_timeline,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,5.95,0.01,5.96,2318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.964,0.964,0.964,1.0,0.0,0.0,0.0,0.0
2896,T2,T2_sidebar_timeline,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,7.17,0.01,7.18,1400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.857,0.857,0.857,1.0,0.0,0.0,0.0,0.0
4240,T2,T2_sidebar_timeline,cybersecurity,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,5.55,0.01,5.56,1508,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.718,0.718,0.718,0.333,0.0,0.0,0.0,0.0
3814,T2,T2_sidebar_timeline,cybersecurity,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,6.76,0.01,6.77,2369,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.816,0.816,0.816,1.0,0.0,0.0,0.0,0.0
4228,T2,T2_sidebar_timeline,cybersecurity,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,8.07,0.01,8.08,2304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.872,0.872,0.872,0.167,0.0,0.0,0.0,0.0
4102,T2,T2_sidebar_timeline,cybersecurity,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,8.31,0.01,8.32,1568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.875,0.875,0.875,0.5,0.0,0.0,0.0,0.0
2506,T2,T2_sidebar_timeline,data_science,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,6.95,0.01,6.96,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.857,0.857,0.857,1.0,0.0,0.0,0.0,0.0
2788,T2,T2_sidebar_timeline,data_science,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,9.88,0.01,9.89,1439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.933,0.933,0.933,1.0,0.0,0.0,0.0,0.0
4168,T2,T2_sidebar_timeline,data_science,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,6.74,0.01,6.75,1435,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.889,0.889,0.889,1.0,0.0,0.0,0.0,0.0
3514,T2,T2_sidebar_timeline,data_science,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,9.66,0.01,9.67,1904,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.894,0.894,0.894,1.0,0.0,0.0,0.0,0.0
3022,T2,T2_sidebar_timeline,data_science,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,7.51,0.01,7.52,1893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.936,0.936,0.936,1.0,0.0,0.0,0.0,0.0
4672,T2,T2_sidebar_timeline,data_science,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,8.61,0.01,8.62,1307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.976,0.976,0.976,1.0,0.0,0.0,0.0,0.0
4642,T2,T2_sidebar_timeline,design,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,2.47,0.01,2.48,1401,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.848,0.848,0.848,1.0,0.0,0.0,0.0,0.0
4072,T2,T2_sidebar_timeline,design,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,6.33,0.01,6.34,1900,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.919,0.919,0.919,0.333,0.0,0.0,0.0,0.0
4546,T2,T2_sidebar_timeline,design,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,4.71,0.01,4.72,1340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.909,0.909,0.909,1.0,0.0,0.0,0.0,0.0
4906,T2,T2_sidebar_timeline,devops,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,6.08,0.01,6.09,1228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.903,0.903,0.903,1.0,0.0,0.0,0.0,0.0
4222,T2,T2_sidebar_timeline,devops,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,6.75,0.01,6.76,2281,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.825,0.857,0.841,1.0,0.0,0.0,0.0,0.0
4300,T2,T2_sidebar_timeline,devops,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,6.69,0.01,6.7,1321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.906,0.943,0.925,1.0,0.0,0.0,0.0,0.0
4984,T2,T2_sidebar_timeline,devops,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,6.91,0.01,6.92,1948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.925,0.955,0.94,1.0,0.0,0.0,0.0,0.0
4384,T2,T2_sidebar_timeline,frontend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,4.46,0.01,4.47,1410,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.938,0.938,0.938,1.0,0.0,0.0,0.0,0.0
4666,T2,T2_sidebar_timeline,frontend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,5.87,0.01,5.88,2363,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.952,0.952,0.952,1.0,0.0,0.0,0.0,0.0
2536,T2,T2_sidebar_timeline,frontend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,5.34,0.01,5.35,1150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.837,0.837,0.837,1.0,0.0,0.0,0.0,0.0
4210,T2,T2_sidebar_timeline,frontend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,6.7,0.01,6.71,1934,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.936,0.936,0.936,1.0,0.0,0.0,0.0,0.0
2614,T2,T2_sidebar_timeline,frontend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,5.91,0.01,5.92,1617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.93,0.93,1.0,0.0,0.0,0.0,0.0
3742,T2,T2_sidebar_timeline,frontend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,8.67,0.01,8.68,2132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.974,0.974,0.974,1.0,0.0,0.0,0.0,0.0
4090,T2,T2_sidebar_timeline,general_it,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,9.93,0.01,9.94,1337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.977,0.977,0.977,1.0,0.0,0.0,0.0,0.0
4360,T2,T2_sidebar_timeline,general_it,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,5.52,0.01,5.53,1954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.824,0.824,0.824,0.333,0.0,0.0,0.0,0.0
3106,T2,T2_sidebar_timeline,mobile,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,1.69,0.01,1.7,1464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4810,T2,T2_sidebar_timeline,mobile,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,6.38,0.01,6.39,2533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4918,T2,T2_sidebar_timeline,mobile,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,4.66,0.01,4.67,2126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4708,T2,T2_sidebar_timeline,mobile,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,5.1,0.01,5.11,1404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.865,0.865,0.865,0.062,0.0,0.0,0.0,0.0
3418,T2,T2_sidebar_timeline,mobile,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,5.71,0.01,5.72,927,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.857,0.857,0.857,0.5,0.0,0.0,0.0,0.0
2548,T2,T2_sidebar_timeline,product_management,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,3.47,0.01,3.48,1101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4750,T2,T2_sidebar_timeline,product_management,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,8.44,0.01,8.45,2103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.955,0.955,0.955,1.0,0.0,0.0,0.0,0.0
2722,T2,T2_sidebar_timeline,qa_testing,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,5.47,0.01,5.48,2228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.878,0.927,0.902,1.0,0.0,0.0,0.0,0.0
3994,T2,T2_sidebar_timeline,qa_testing,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,7.29,0.01,7.3,1788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.619,0.619,0.619,0.333,0.0,0.0,0.0,0.0
3550,T2,T2_sidebar_timeline,qa_testing,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,5.81,0.01,5.82,1476,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.842,0.842,0.842,1.0,0.0,0.0,0.0,0.0
3565,T2,T2_two_col,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,7.34,0.01,7.35,1673,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.88,0.88,0.88,1.0,0.5,1.0,0.0,0.0
2503,T2,T2_two_col,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,8.92,0.01,8.93,1427,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.905,0.905,0.905,1.0,0.0,0.0,0.0,0.0
3265,T2,T2_two_col,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,11.84,0.01,11.85,1232,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.945,0.945,0.945,1.0,0.8,0.8,0.0,0.0
3589,T2,T2_two_col,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,7.98,0.01,7.99,1264,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.941,0.941,0.941,1.0,0.0,0.0,0.0,0.0
3157,T2,T2_two_col,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,1.57,0.01,1.58,1493,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3523,T2,T2_two_col,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,8.31,0.01,8.32,1385,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.833,0.833,0.833,0.333,0.0,0.0,0.0,0.0
